Ticket_ID,Camera_ID,Store_Location,Store_City,Store_State,Site_Name,Zone,Banner,Region,Market,Manufacturer,Model,Serial_Number,Failure_Reason,Ticket_Created_Date,Priority,Resolution_Date,Replacement_Purchased,Replacement_Cost,Warranty_Status_At_Failure,Days_Until_Warranty_Expiration,Recommended_Action,Potential_Recovery_Value
TKT-010172,CAM5896,1773,NEWPORT NEWS,VA,"NEWPORT NEWS, VA #1773",Stockroom,Supercenter,75,288,Axis,M3116-LVE,AXI569213004,Night Vision Failure,2025-08-23,Low,2025-08-28,Yes,2500,Active,785,Submit Warranty Claim,2350
TKT-010179,CAM57278,10127,Charlottesville,VA,"Charlottesville, VA #10127",Sales Floor Aisle 11-20,Supercenter,75,287,Bosch,MIC IP fusion 9000i,BOS178615839,Network Connectivity Lost,2025-01-23,Medium,2025-02-21,No,0,Active,1303,Check RMA Eligibility,-150
TKT-010181,CAM3464,1524,CHESTER,VA,"CHESTER, VA #1524",Parking Lot South,Supercenter,75,290,Bosch,DINION IP starlight 8000,BOS250011536,IR LEDs Burned Out,2025-04-19,Medium,2025-05-05,Yes,2500,Active,867,Submit Warranty Claim,2350
TKT-010188,CAM194165,10674,Yorktown,VA,"Yorktown, VA #10674",Parking Lot North,Supercenter,75,314,Bosch,DINION IP starlight 8000,BOS394371810,Network Connectivity Lost,2026-02-15,Critical,2026-02-17,No,0,Active,408,Check RMA Eligibility,-150
TKT-010193,CAM123776,10393,Wytheville,VA,"Wytheville, VA #10393",Self-Checkout,Supercenter,75,289,Hanwha,PNM-9085RQZ,HAN830104807,Network Connectivity Lost,2026-02-07,Critical,2026-02-12,No,0,Active,204,Check RMA Eligibility,-150
TKT-010202,CAM28266,10011,Leesburg,VA,"Leesburg, VA #10011",Parking Lot North,Supercenter,75,290,Bosch,DINION IP 7000 HD,BOS309035913,IR LEDs Burned Out,2025-01-27,Critical,2025-02-15,No,0,Active,144,Check RMA Eligibility,-150
TKT-010203,CAM110537,10340,Suffolk,VA,"Suffolk, VA #10340",Sales Floor Aisle 11-20,Supercenter,75,289,Hanwha,PNM-C16083RVQ,HAN155530328,Firmware Corruption,2026-03-13,High,2026-03-22,No,0,Active,1226,Check RMA Eligibility,-150
TKT-010209,CAM120193,10378,Chesapeake,VA,"Chesapeake, VA #10378",Pharmacy,Supercenter,75,291,Hanwha,PNM-9085RQZ,HAN649165613,Zoom Malfunction,2025-12-24,High,2026-01-22,No,0,Active,700,Check RMA Eligibility,-150
TKT-010218,CAM184599,10636,Suffolk,VA,"Suffolk, VA #10636",Electronics Department,Supercenter,75,508,Bosch,MIC IP fusion 9000i,BOS279822697,Moisture Ingress,2025-02-09,Medium,2025-02-28,No,0,Active,920,Check RMA Eligibility,-150
TKT-010220,CAM183616,10632,Wheaton,MD,"Wheaton, MD #10632",Self-Checkout,Supercenter,75,287,Axis,P1448-LE,AXI861755147,Zoom Malfunction,2025-09-05,Medium,2025-09-08,No,0,Active,894,Check RMA Eligibility,-150
TKT-010224,CAM127065,10406,Wytheville,VA,"Wytheville, VA #10406",Restrooms Area,Supercenter,75,508,Hanwha,XNV-8080R,HAN579180801,Focus Issue,2026-03-01,Critical,2026-03-11,No,0,Active,311,Check RMA Eligibility,-150
TKT-010227,CAM58540,10132,Christiansburg,VA,"Christiansburg, VA #10132",Parking Lot South,Supercenter,75,508,Axis,M3046-V,AXI124249921,Audio Failure,2026-02-27,Low,2026-03-16,Yes,2500,Active,1177,Submit Warranty Claim,2350
TKT-010229,CAM154381,10515,Clinton,MD,"Clinton, MD #10515",Front Entrance,Supercenter,75,508,Axis,P3265-LVE,AXI900197645,IR LEDs Burned Out,2025-05-22,Low,2025-06-17,Yes,2500,Active,1218,Submit Warranty Claim,2350
TKT-010230,CAM178336,10611,Charlottesville,VA,"Charlottesville, VA #10611",Garden Center,Supercenter,75,288,Axis,M3116-LVE,AXI872364209,Focus Issue,2025-12-15,Critical,2025-12-30,No,0,Active,545,Check RMA Eligibility,-150
TKT-010232,CAM88525,10252,Winchester,VA,"Winchester, VA #10252",Parking Lot South,Supercenter,75,282,Bosch,FLEXIDOME IP 3000i,BOS405291684,Lens Obstruction,2025-01-30,Medium,2025-02-10,Yes,2500,Active,1405,Submit Warranty Claim,2350
TKT-010233,CAM15877,3214,SUFFOLK,VA,"SUFFOLK, VA #3214",Parking Lot South,Supercenter,75,288,Bosch,DINION IP 7000 HD,BOS275891864,SD Card Failure,2025-02-16,Medium,2025-02-19,No,0,Active,642,Check RMA Eligibility,-150
TKT-010235,CAM14043,2799,CLINTON,MD,"CLINTON, MD #2799",Stockroom,Supercenter,75,508,Bosch,DINION IP 7000 HD,BOS801450885,SD Card Failure,2024-12-18,Critical,2024-12-24,No,0,Active,104,Check RMA Eligibility,-150
TKT-010239,CAM163284,10551,Pasadena,MD,"Pasadena, MD #10551",Pharmacy,Supercenter,75,287,Axis,P3245-LVE,AXI132397089,Image Quality Degraded,2025-04-06,Medium,2025-04-11,Yes,2500,Active,1388,Submit Warranty Claim,2350
TKT-010241,CAM190215,10658,Clinton,MD,"Clinton, MD #10658",Parking Lot South,Supercenter,75,315,Axis,P3265-LVE,AXI985365841,Night Vision Failure,2025-07-27,Low,2025-08-22,Yes,2500,Active,920,Submit Warranty Claim,2350
TKT-010247,CAM198537,10692,Perry Hall,MD,"Perry Hall, MD #10692",Parking Lot North,Supercenter,75,287,Hanwha,PNM-9085RQZ,HAN327569357,Audio Failure,2025-01-28,Critical,2025-02-12,Yes,2500,Expiring Soon,85,Submit Warranty Claim,2350
TKT-010250,CAM184831,10637,Hopewell,VA,"Hopewell, VA #10637",Loading Dock,Supercenter,75,508,Hanwha,PNM-9085RQZ,HAN295045050,Zoom Malfunction,2025-04-13,Medium,2025-05-08,No,0,Expiring Soon,48,Escalate Before Warranty Expires,-150
TKT-010254,CAM22983,5253,CHESAPEAKE,VA,"CHESAPEAKE, VA #5253",Restrooms Area,Supercenter,75,289,Axis,P1448-LE,AXI724165417,Lightning Strike,2025-10-21,Low,2025-11-01,No,0,Active,725,Check RMA Eligibility,-150
TKT-010263,CAM43881,10073,Manassas,VA,"Manassas, VA #10073",Roof Perimeter,Supercenter,75,312,Bosch,DINION IP 7000 HD,BOS584459563,No Video Signal,2024-11-12,Medium,2024-12-09,Yes,2500,Active,1158,Submit Warranty Claim,2350
TKT-010264,CAM59679,10136,Ashland,VA,"Ashland, VA #10136",Roof Perimeter,Supercenter,75,282,Hanwha,PNM-9085RQZ,HAN596989505,Physical Damage,2025-09-24,High,2025-10-03,No,0,Active,294,Check RMA Eligibility,-150
TKT-010267,CAM190955,10661,Galax,VA,"Galax, VA #10661",Self-Checkout,Supercenter,75,290,Bosch,AUTODOME IP 5000i,BOS901451026,IR LEDs Burned Out,2025-09-22,Low,2025-10-03,No,0,Active,1323,Check RMA Eligibility,-150
TKT-010269,CAM1429,1344,STAUNTON,VA,"STAUNTON, VA #1344",Sales Floor Aisle 11-20,Supercenter,75,315,Bosch,AUTODOME IP 5000i,BOS592033623,Audio Failure,2025-09-13,Medium,2025-09-23,Yes,2500,Active,574,Submit Warranty Claim,2350
TKT-010272,CAM73498,10191,Annapolis,MD,"Annapolis, MD #10191",Break Room,Supercenter,75,315,Bosch,FLEXIDOME IP 3000i,BOS872468934,SD Card Failure,2024-12-23,Medium,2025-01-06,No,0,Active,1218,Check RMA Eligibility,-150
TKT-010275,CAM150348,10499,Leesburg,VA,"Leesburg, VA #10499",Jewelry Counter,Supercenter,75,315,Bosch,AUTODOME IP 5000i,BOS323623476,SD Card Failure,2026-02-14,Low,2026-02-22,No,0,Active,996,Check RMA Eligibility,-150
TKT-010277,CAM196450,10683,Owings Mills,MD,"Owings Mills, MD #10683",Grocery Section,Supercenter,75,293,Hanwha,PNM-9085RQZ,HAN490922938,Audio Failure,2025-03-04,High,2025-03-18,No,0,Active,1248,Check RMA Eligibility,-150
TKT-010281,CAM66669,10164,Owings Mills,MD,"Owings Mills, MD #10164",Sales Floor Aisle 11-20,Supercenter,75,290,Hanwha,PNM-C16083RVQ,HAN292422902,PTZ Motor Failure,2026-02-26,Critical,2026-03-13,No,0,Active,93,Check RMA Eligibility,-150
TKT-010286,CAM142010,10466,Radford,VA,"Radford, VA #10466",Restrooms Area,Supercenter,75,312,Hanwha,PNV-A9081R,HAN885833078,Zoom Malfunction,2026-03-19,Medium,2026-04-10,Yes,2500,Expiring Soon,42,Submit Warranty Claim,2350
TKT-010287,CAM209074,10734,Williamsburg,VA,"Williamsburg, VA #10734",Stockroom,Supercenter,75,288,Bosch,FLEXIDOME IP 3000i,BOS217868963,PTZ Motor Failure,2025-06-28,High,2025-07-02,No,0,Active,822,Check RMA Eligibility,-150
TKT-010288,CAM86558,10244,Perry Hall,MD,"Perry Hall, MD #10244",Grocery Section,Supercenter,75,312,Hanwha,PNM-C16083RVQ,HAN548267982,Firmware Corruption,2026-01-19,Critical,2026-02-03,No,0,Active,1144,Check RMA Eligibility,-150
TKT-010291,CAM197450,10687,Abingdon,VA,"Abingdon, VA #10687",Bakery,Supercenter,75,281,Bosch,FLEXIDOME IP 3000i,BOS488150123,Audio Failure,2025-05-30,Medium,2025-06-22,No,0,Active,422,Check RMA Eligibility,-150
TKT-010292,CAM117667,10368,Oxon Hill,MD,"Oxon Hill, MD #10368",Grocery Section,Supercenter,75,312,Axis,Q6155-E,AXI541864250,Focus Issue,2025-03-21,Medium,2025-03-28,Yes,2500,Active,1336,Submit Warranty Claim,2350
TKT-010297,CAM190893,10661,Galax,VA,"Galax, VA #10661",Loading Dock,Supercenter,75,290,Axis,M3067-P,AXI646960821,Physical Damage,2025-01-30,High,2025-02-25,Yes,2500,Active,763,Submit Warranty Claim,2350
TKT-010302,CAM42117,10066,College Park,MD,"College Park, MD #10066",Pharmacy,Supercenter,75,288,Axis,P1448-LE,AXI348186808,No Video Signal,2026-02-08,Low,2026-02-25,No,0,Active,805,Check RMA Eligibility,-150
TKT-010313,CAM115959,10361,Christiansburg,VA,"Christiansburg, VA #10361",Cash Registers,Supercenter,75,314,Hanwha,XNF-8010RV,HAN142992162,Night Vision Failure,2025-12-09,High,2025-12-14,Yes,2500,Active,985,Submit Warranty Claim,2350
TKT-010314,CAM159746,10536,Wytheville,VA,"Wytheville, VA #10536",Stockroom,Supercenter,75,291,Hanwha,XND-6081RV,HAN658559372,Mounting Bracket Broken,2025-01-29,Low,2025-02-10,No,0,Active,560,Check RMA Eligibility,-150
TKT-010330,CAM158439,10531,Rosedale,MD,"Rosedale, MD #10531",Emergency Exit East,Supercenter,75,508,Axis,P3245-LVE,AXI601104946,Overheating,2025-09-15,Medium,2025-10-10,No,0,Active,784,Check RMA Eligibility,-150
TKT-010337,CAM195193,10678,Roanoke,VA,"Roanoke, VA #10678",Grocery Section,Supercenter,75,314,Hanwha,XNF-8010RV,HAN319909184,SD Card Failure,2025-09-29,Critical,2025-10-18,No,0,Active,695,Check RMA Eligibility,-150
TKT-010344,CAM186605,10644,Galax,VA,"Galax, VA #10644",Automotive Section,Supercenter,75,315,Hanwha,QNO-8080R,HAN724149703,Focus Issue,2025-03-31,Medium,2025-04-25,No,0,Active,992,Check RMA Eligibility,-150
TKT-010354,CAM93884,10273,Leesburg,VA,"Leesburg, VA #10273",Emergency Exit West,Supercenter,75,293,Axis,M3116-LVE,AXI659836443,PTZ Motor Failure,2025-11-22,Medium,2025-12-05,No,0,Active,343,Check RMA Eligibility,-150
TKT-010356,CAM142320,10467,Emporia,VA,"Emporia, VA #10467",Sales Floor Aisle 1-10,Supercenter,75,288,Hanwha,QNO-8080R,HAN266806847,Image Quality Degraded,2026-04-01,High,2026-04-15,No,0,Active,930,Check RMA Eligibility,-150
TKT-010362,CAM34099,10034,Petersburg,VA,"Petersburg, VA #10034",Sales Floor Aisle 1-10,Supercenter,75,282,Hanwha,PNM-9085RQZ,HAN716110501,Firmware Corruption,2026-04-29,High,2026-05-19,No,0,Active,312,Check RMA Eligibility,-150
TKT-010364,CAM178172,10610,Lynchburg,VA,"Lynchburg, VA #10610",Emergency Exit West,Supercenter,75,288,Bosch,AUTODOME IP 5000i,BOS298547689,Video Artifacts,2025-08-05,Medium,2025-08-25,No,0,Active,644,Check RMA Eligibility,-150
TKT-010371,CAM24214,5488,NORFOLK,VA,"NORFOLK, VA #5488",Loading Dock,Supercenter,75,289,Bosch,FLEXIDOME IP 5000i,BOS322768029,Zoom Malfunction,2024-12-05,Critical,2024-12-28,Yes,2500,Active,808,Submit Warranty Claim,2350
TKT-010376,CAM24165,5488,NORFOLK,VA,"NORFOLK, VA #5488",Cash Registers,Supercenter,75,289,Axis,Q6075-E,AXI552527325,Lightning Strike,2026-03-07,Medium,2026-03-26,Yes,2500,Active,1259,Submit Warranty Claim,2350
TKT-010399,CAM193520,10672,Oxon Hill,MD,"Oxon Hill, MD #10672",Electronics Department,Supercenter,75,314,Axis,Q6075-E,AXI554121300,Focus Issue,2025-12-09,Low,2025-12-19,No,0,Active,264,Check RMA Eligibility,-150
TKT-010400,CAM153904,10513,Pasadena,MD,"Pasadena, MD #10513",Restrooms Area,Supercenter,75,508,Hanwha,PNM-9085RQZ,HAN571323382,Network Connectivity Lost,2026-03-13,Critical,2026-04-01,Yes,2500,Expiring Soon,24,Submit Warranty Claim,2350
TKT-010405,CAM114228,10354,Potomac,MD,"Potomac, MD #10354",Parking Lot South,Supercenter,75,312,Axis,Q6075-E,AXI790362605,Cable Damage,2025-02-08,Medium,2025-02-19,No,0,Expiring Soon,47,Escalate Before Warranty Expires,-150
TKT-010410,CAM125361,10399,Waldorf,MD,"Waldorf, MD #10399",Grocery Section,Supercenter,75,290,Axis,P3265-LVE,AXI700746982,Overheating,2026-03-27,Critical,2026-04-16,No,0,Active,1038,Check RMA Eligibility,-150
TKT-010412,CAM163495,10551,Pasadena,MD,"Pasadena, MD #10551",Restrooms Area,Supercenter,75,287,Axis,M3116-LVE,AXI534823781,No Video Signal,2025-10-21,Critical,2025-10-31,No,0,Active,857,Check RMA Eligibility,-150
TKT-010415,CAM25483,7032,HENRICO,VA,"HENRICO, VA #7032",Parking Lot South,Supercenter,75,287,Bosch,MIC IP fusion 9000i,BOS653428531,Lens Obstruction,2025-02-07,Critical,2025-03-03,No,0,Active,327,Check RMA Eligibility,-150
TKT-010419,CAM178028,10610,Lynchburg,VA,"Lynchburg, VA #10610",Cash Registers,Supercenter,75,288,Hanwha,XND-6081RV,HAN610008180,Moisture Ingress,2025-05-03,Medium,2025-05-30,Yes,2500,Active,339,Submit Warranty Claim,2350
TKT-010421,CAM71249,10182,Smithfield,VA,"Smithfield, VA #10182",Electronics Department,Supercenter,75,508,Hanwha,XND-6081RV,HAN268097200,No Video Signal,2024-12-05,Critical,2024-12-26,No,0,Active,679,Check RMA Eligibility,-150
TKT-010434,CAM196873,10685,Fairfax,VA,"Fairfax, VA #10685",Electronics Department,Supercenter,75,287,Axis,M3116-LVE,AXI667229876,Power Failure,2026-03-14,Medium,2026-03-28,Yes,2500,Active,114,Submit Warranty Claim,2350
TKT-010435,CAM174470,10595,Clinton,MD,"Clinton, MD #10595",Restrooms Area,Supercenter,75,508,Hanwha,PNM-9085RQZ,HAN300888988,Audio Failure,2025-10-07,Medium,2025-11-05,No,0,Active,1358,Check RMA Eligibility,-150
TKT-010445,CAM134456,10435,Radford,VA,"Radford, VA #10435",Parking Lot North,Supercenter,75,291,Axis,M3046-V,AXI330806905,Zoom Malfunction,2025-05-06,Low,2025-05-29,No,0,Active,1226,Check RMA Eligibility,-150
TKT-010451,CAM64472,10155,Glen Burnie,MD,"Glen Burnie, MD #10155",Front Entrance,Supercenter,75,312,Axis,Q6075-E,AXI100695338,Mounting Bracket Broken,2025-04-01,Medium,2025-04-24,Yes,2500,Active,161,Submit Warranty Claim,2350
TKT-010454,CAM26419,10003,Williamsburg,VA,"Williamsburg, VA #10003",Jewelry Counter,Supercenter,75,289,Hanwha,PNM-9085RQZ,HAN430958944,Night Vision Failure,2026-02-25,High,2026-03-05,No,0,Active,376,Check RMA Eligibility,-150
TKT-010471,CAM31080,10022,Suffolk,VA,"Suffolk, VA #10022",Customer Service,Supercenter,75,290,Bosch,FLEXIDOME IP 3000i,BOS728390005,Image Quality Degraded,2025-01-15,Low,2025-02-10,No,0,Active,1102,Check RMA Eligibility,-150
TKT-010474,CAM58677,10132,Christiansburg,VA,"Christiansburg, VA #10132",Jewelry Counter,Supercenter,75,508,Hanwha,XNV-8080R,HAN514422458,Physical Damage,2025-09-08,Critical,2025-09-19,Yes,2500,Active,470,Submit Warranty Claim,2350
TKT-010477,CAM153099,10510,Culpeper,VA,"Culpeper, VA #10510",Pharmacy,Supercenter,75,291,Axis,Q6155-E,AXI739820879,IR LEDs Burned Out,2025-06-19,Low,2025-07-10,No,0,Active,885,Check RMA Eligibility,-150
TKT-010478,CAM57901,10129,Severna Park,MD,"Severna Park, MD #10129",Receiving Area,Supercenter,75,314,Axis,Q6075-E,AXI869262532,Moisture Ingress,2025-10-05,Low,2025-10-14,No,0,Active,174,Check RMA Eligibility,-150
TKT-010493,CAM28123,10010,Parkville,MD,"Parkville, MD #10010",Bakery,Supercenter,75,282,Hanwha,XNF-8010RV,HAN509883432,Focus Issue,2026-03-08,Medium,2026-03-23,No,0,Active,119,Check RMA Eligibility,-150
TKT-010499,CAM152573,10508,Lynchburg,VA,"Lynchburg, VA #10508",Garden Center,Supercenter,75,312,Axis,P3265-LVE,AXI366291568,Focus Issue,2024-11-29,High,2024-12-14,No,0,Active,699,Check RMA Eligibility,-150
TKT-010501,CAM140820,10461,Waynesboro,VA,"Waynesboro, VA #10461",Automotive Section,Supercenter,75,508,Hanwha,QNO-8080R,HAN192787631,Image Quality Degraded,2024-11-28,High,2024-12-28,No,0,Active,1226,Check RMA Eligibility,-150
TKT-010504,CAM86705,10244,Perry Hall,MD,"Perry Hall, MD #10244",Emergency Exit West,Supercenter,75,312,Bosch,MIC IP fusion 9000i,BOS698953346,Night Vision Failure,2024-12-15,Critical,2025-01-11,Yes,2500,Active,1011,Submit Warranty Claim,2350
TKT-010517,CAM53697,10112,Ellicott City,MD,"Ellicott City, MD #10112",Receiving Area,Supercenter,75,315,Axis,P3245-LVE,AXI538581034,Cable Damage,2026-01-06,Low,2026-01-20,Yes,2500,Active,307,Submit Warranty Claim,2350
TKT-010520,CAM10940,2312,ROANOKE,VA,"ROANOKE, VA #2312",Roof Perimeter,Supercenter,75,312,Axis,Q6075-E,AXI357219311,Network Connectivity Lost,2025-03-18,Critical,2025-04-13,No,0,Active,256,Check RMA Eligibility,-150
TKT-010521,CAM68362,10171,Wheaton,MD,"Wheaton, MD #10171",Emergency Exit West,Supercenter,75,291,Hanwha,XND-6081RV,HAN686600512,Video Artifacts,2025-03-13,Low,2025-03-15,Yes,2500,Active,1232,Submit Warranty Claim,2350
TKT-010524,CAM130794,10421,Covington,VA,"Covington, VA #10421",Jewelry Counter,Supercenter,75,289,Hanwha,PNM-9085RQZ,HAN630418955,Physical Damage,2025-09-28,Low,2025-10-09,No,0,Active,1155,Check RMA Eligibility,-150
TKT-010533,CAM77154,10206,Culpeper,VA,"Culpeper, VA #10206",Automotive Section,Supercenter,75,291,Hanwha,XND-6081RV,HAN692062497,Moisture Ingress,2026-01-24,Low,2026-02-01,Yes,2500,Active,1095,Submit Warranty Claim,2350
TKT-010534,CAM82687,10228,Farmville,VA,"Farmville, VA #10228",Rear Entrance,Supercenter,75,281,Bosch,DINION IP starlight 8000,BOS599416381,Zoom Malfunction,2025-11-13,Medium,2025-11-16,No,0,Active,310,Check RMA Eligibility,-150
TKT-010535,CAM131416,10423,Portsmouth,VA,"Portsmouth, VA #10423",Office Area,Supercenter,75,290,Bosch,MIC IP fusion 9000i,BOS847816232,Lightning Strike,2025-10-09,Critical,2025-10-17,No,0,Active,1270,Check RMA Eligibility,-150
TKT-010536,CAM188120,10650,Cockeysville,MD,"Cockeysville, MD #10650",Parking Lot North,Supercenter,75,508,Hanwha,PNM-C16083RVQ,HAN906099227,Cable Damage,2026-04-25,Medium,2026-05-04,No,0,Active,999,Check RMA Eligibility,-150
TKT-010538,CAM191054,10662,Columbia,MD,"Columbia, MD #10662",Emergency Exit East,Supercenter,75,288,Axis,P3265-LVE,AXI969024201,Zoom Malfunction,2026-02-06,Critical,2026-02-19,No,0,Active,662,Check RMA Eligibility,-150
TKT-010540,CAM155200,10518,Dublin,VA,"Dublin, VA #10518",Garden Center,Supercenter,75,282,Bosch,AUTODOME IP 5000i,BOS788233843,Video Artifacts,2025-10-30,Medium,2025-11-22,Yes,2500,Active,517,Submit Warranty Claim,2350
TKT-010544,CAM106706,10324,Catonsville,MD,"Catonsville, MD #10324",Jewelry Counter,Supercenter,75,293,Axis,P3245-LVE,AXI374247734,Image Quality Degraded,2025-06-25,High,2025-07-15,Yes,2500,Active,322,Submit Warranty Claim,2350
TKT-010546,CAM161021,10542,Richmond,VA,"Richmond, VA #10542",Pharmacy,Supercenter,75,291,Bosch,FLEXIDOME IP 3000i,BOS169188634,PTZ Motor Failure,2025-02-24,Critical,2025-03-21,No,0,Active,1165,Check RMA Eligibility,-150
TKT-010555,CAM43547,10072,Severn,MD,"Severn, MD #10072",Restrooms Area,Supercenter,75,314,Bosch,AUTODOME IP 5000i,BOS666523552,Overheating,2025-09-24,High,2025-10-09,No,0,Active,1275,Check RMA Eligibility,-150
TKT-010570,CAM116463,10363,Ashland,VA,"Ashland, VA #10363",Grocery Section,Supercenter,75,282,Hanwha,XNV-8080R,HAN646851629,No Video Signal,2025-11-02,High,2025-11-11,Yes,2500,Active,863,Submit Warranty Claim,2350
TKT-010572,CAM212273,10747,Clinton,MD,"Clinton, MD #10747",Front Entrance,Supercenter,75,315,Axis,M3046-V,AXI445423036,Video Artifacts,2025-01-31,High,2025-02-09,No,0,Active,1226,Check RMA Eligibility,-150
TKT-010576,CAM164746,10556,Leesburg,VA,"Leesburg, VA #10556",Parking Lot North,Supercenter,75,281,Hanwha,XNV-8080R,HAN240360918,Physical Damage,2026-04-10,Medium,2026-04-12,Yes,2500,Active,802,Submit Warranty Claim,2350
TKT-010577,CAM42546,10068,Ellicott City,MD,"Ellicott City, MD #10068",Self-Checkout,Supercenter,75,293,Hanwha,XND-6081RV,HAN159114304,Cable Damage,2025-04-20,Critical,2025-05-06,No,0,Active,730,Check RMA Eligibility,-150
TKT-010578,CAM111309,10343,Salem,VA,"Salem, VA #10343",Loading Dock,Supercenter,75,314,Axis,M3116-LVE,AXI494919000,Moisture Ingress,2025-11-20,Low,2025-12-19,No,0,Active,791,Check RMA Eligibility,-150
TKT-010584,CAM72138,10186,Arnold,MD,"Arnold, MD #10186",Receiving Area,Supercenter,75,289,Axis,M3046-V,AXI351120831,PTZ Motor Failure,2026-03-11,Critical,2026-03-23,No,0,Active,280,Check RMA Eligibility,-150
TKT-010591,CAM149956,10497,Pikesville,MD,"Pikesville, MD #10497",Parking Lot South,Supercenter,75,281,Axis,M3116-LVE,AXI304462073,Moisture Ingress,2025-08-01,Critical,2025-08-03,No,0,Active,457,Check RMA Eligibility,-150
TKT-010594,CAM8536,1969,MIDLOTHIAN,VA,"MIDLOTHIAN, VA #1969",Loading Dock,Supercenter,75,290,Hanwha,QNO-8080R,HAN199335750,Mounting Bracket Broken,2025-05-11,Medium,2025-05-29,No,0,Active,630,Check RMA Eligibility,-150
TKT-010595,CAM182012,10626,Alexandria,VA,"Alexandria, VA #10626",Grocery Section,Supercenter,75,282,Axis,P3265-LVE,AXI395708392,IR LEDs Burned Out,2025-03-03,High,2025-03-25,No,0,Active,241,Check RMA Eligibility,-150
TKT-010598,CAM42033,10066,College Park,MD,"College Park, MD #10066",Sales Floor Aisle 11-20,Supercenter,75,288,Axis,M3067-P,AXI871018484,Mounting Bracket Broken,2025-03-10,High,2025-03-14,No,0,Active,506,Check RMA Eligibility,-150
TKT-010604,CAM194480,10675,Ashland,VA,"Ashland, VA #10675",Loading Dock,Supercenter,75,287,Hanwha,XNF-8010RV,HAN935485778,Cable Damage,2026-03-20,Medium,2026-04-05,No,0,Active,351,Check RMA Eligibility,-150
TKT-010611,CAM128261,10411,Christiansburg,VA,"Christiansburg, VA #10411",Sales Floor Aisle 11-20,Supercenter,75,314,Hanwha,XNV-8080R,HAN318296057,Lightning Strike,2025-11-26,Medium,2025-12-15,Yes,2500,Active,1354,Submit Warranty Claim,2350
TKT-010614,CAM207146,10726,Blacksburg,VA,"Blacksburg, VA #10726",Garden Center,Supercenter,75,282,Bosch,FLEXIDOME IP 5000i,BOS344973737,Lightning Strike,2026-02-16,Low,2026-03-03,No,0,Active,348,Check RMA Eligibility,-150
TKT-010615,CAM98057,10290,Newport News,VA,"Newport News, VA #10290",Loading Dock,Supercenter,75,282,Bosch,MIC IP fusion 9000i,BOS834980219,Video Artifacts,2025-06-06,Low,2025-07-02,No,0,Active,1377,Check RMA Eligibility,-150
TKT-010616,CAM174698,10596,Fairfax,VA,"Fairfax, VA #10596",Customer Service,Supercenter,75,291,Hanwha,QNO-8080R,HAN197921787,Cable Damage,2026-03-01,Critical,2026-03-18,Yes,2500,Active,459,Submit Warranty Claim,2350
TKT-010618,CAM83436,10231,Charlottesville,VA,"Charlottesville, VA #10231",Office Area,Supercenter,75,312,Hanwha,PNM-C16083RVQ,HAN145384723,Cable Damage,2026-03-29,Low,2026-04-10,Yes,2500,Expiring Soon,59,Submit Warranty Claim,2350
